,Substrate,Formula_S,C_Sn,H_Sn,O_Sn,MW_S,N_electrons,ParametersType,CellVoltage,CurrentDensity,FaradaicEfficiency,EnergyEfficiency,ByProducts,ByP_FE,Xco2,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,PlantLife,StreamFactor,ScalingFactor,ElectrodeArea,I,Power,kWh,emol_curr,MaxProductionRate,ActualProductionRate,ActualProductionRate_mass,CO2rate_fed,CO2rate_conv,Cost_elec_h,Cost_CO2_h,Cost_electrolyzer_h,CT_savings_h,ProductionCost_hNOCT,ProductionCost_h,Cost_elec_mol,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass
87,FormicAcid,CHOOH,1,1,2,45.01654,2,ElectricityPrice_Best,3,300,70,,FormicAcid/CO,30,0.5,0.025,100,100,50,2000,20,0.95,1,14175.467696937249,42526403.09081175,127579209.27243525,127579.20927243526,440.75510559607295,793359.1900729313,555351.4330510519,25.0,69.83147591021941,34.915737955109705,3189.4802318108814,6983.1475910219415,170.33727105187754,3491.5737955109707,10342.9650938847,6851.39129837373,0.005743174577380952,127.57920927243525,279.32590364087764,6.813490842075102,139.66295182043882,413.718603755388,274.0556519349492,1.3966295182043882
88,FormicAcid,CHOOH,1,1,2,45.01654,2,CO2Price_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,55,100,50,2000,20,0.95,1,14175.467696937249,42526403.09081175,127579209.27243525,127579.20927243526,440.75510559607295,793359.1900729313,555351.4330510519,25.0,69.83147591021941,34.915737955109705,6378.960463621763,3840.7311750620675,170.33727105187754,3491.5737955109707,10390.028909735709,6898.455114224738,0.011486349154761905,255.1584185448705,153.62924700248269,6.813490842075102,139.66295182043882,415.60115638942835,275.93820456898953,1.3966295182043882
89,FormicAcid,CHOOH,1,1,2,45.01654,2,CarbonTax_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,100,170,50,2000,20,0.95,1,14175.467696937249,42526403.09081175,127579209.27243525,127579.20927243526,440.75510559607295,793359.1900729313,555351.4330510519,25.0,69.83147591021941,34.915737955109705,6378.960463621763,6983.1475910219415,170.33727105187754,5935.6754523686495,13532.445325695582,7596.769873326933,0.011486349154761905,255.1584185448705,279.32590364087764,6.813490842075102,237.427018094746,541.2978130278233,303.87079493307726,1.3966295182043882
90,FormicAcid,CHOOH,1,1,2,45.01654,2,Conversion_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,70,2000,20,0.95,1,14175.467696937249,42526403.09081175,127579209.27243525,127579.20927243526,440.75510559607295,793359.1900729313,555351.4330510519,25.0,49.879625650156726,34.915737955109705,6378.960463621763,4987.962565015672,170.33727105187754,3491.5737955109707,11537.260299689313,8045.686504178342,0.011486349154761905,255.1584185448705,199.5185026006269,6.813490842075102,139.66295182043882,461.49041198757254,321.8274601671337,1.3966295182043882
91,FormicAcid,CHOOH,1,1,2,45.01654,2,ElectrolyzerPrice_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,1000,20,0.95,1,14175.467696937249,42526403.09081175,127579209.27243525,127579.20927243526,440.75510559607295,793359.1900729313,555351.4330510519,25.0,69.83147591021941,34.915737955109705,6378.960463621763,6983.1475910219415,85.16863552593877,3491.5737955109707,13447.276690169643,9955.702894658672,0.011486349154761905,255.1584185448705,279.32590364087764,3.406745421037551,139.66295182043882,537.8910676067857,398.22811578634685,1.3966295182043882
92,FormicAcid,CHOOH,1,1,2,45.01654,2,FaradaicEfficiency_Best,3,300,90,,FormicAcid/CO,10,0.5,0.05,100,100,50,2000,20,0.95,1,11025.363764284528,33076091.292853583,99228273.87856075,99228.27387856075,342.8095265747234,617057.1478345022,555351.4330510519,25.0,54.31337015239288,27.15668507619644,4961.413693928038,5431.337015239288,132.48454415146034,2715.668507619644,10525.235253318786,7809.566745699141,0.00893382712037037,198.45654775712148,217.2534806095715,5.2993817660584135,108.62674030478576,421.0094101327514,312.38266982796563,1.0862674030478576
93,FormicAcid,CHOOH,1,1,2,45.01654,2,CurrentDensity_Best,3,1000,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,2000,20,0.95,1,4252.6403090811755,42526403.09081175,127579209.27243525,127579.20927243526,440.75510559607295,793359.1900729313,555351.4330510519,25.0,69.83147591021941,34.915737955109705,6378.960463621763,6983.1475910219415,51.101181315563274,3491.5737955109707,13413.209235959268,9921.635440448297,0.011486349154761905,255.1584185448705,279.32590364087764,2.044047252622531,139.66295182043882,536.5283694383708,396.86541761793194,1.3966295182043882
94,FormicAcid,CHOOH,1,1,2,45.01654,2,CellVoltage_Best,2,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,2000,20,0.95,1,14175.467696937249,42526403.09081175,85052806.1816235,85052.8061816235,440.75510559607295,793359.1900729313,555351.4330510519,25.0,69.83147591021941,34.915737955109705,4252.6403090811755,6983.1475910219415,170.33727105187754,3491.5737955109707,11406.125171154996,7914.551375644025,0.007657566103174604,170.10561236324702,279.32590364087764,6.813490842075102,139.66295182043882,456.24500684619983,316.582055025761,1.3966295182043882
95,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Worst,4,100,50,,FormicAcid/CO,50,0.375,0.08,140,30,30,4000,20,0.95,1,178525.5098260945,178525509.8260945,714102039.304378,714102.039304378,1850.2865094648446,832628.9292591801,416314.46462959005,25.0,366.43999176696514,109.93199753008953,57128.16314435024,51301.59884737512,4290.447244078215,3297.959925902686,112720.20923580357,109422.24930990089,0.13722358456888886,2285.1265257740097,2052.063953895005,171.6178897631286,131.91839703610742,4508.808369432142,4376.889972396035,4.397279901203581
96,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Base,3,300,70,,FormicAcid/CO,30,0.325,0.05,100,100,50,2000,20,0.95,1,42506.07376811774,127518221.30435324,382554663.9130597,382554.6639130597,1321.6332210463177,594734.949470843,416314.46462959005,25.0,136.10628265630135,68.05314132815067,19127.733195652985,13610.628265630134,510.76752905693036,6805.314132815067,33249.12899034005,26443.81485752498,0.04594539661904762,765.1093278261195,544.4251306252054,20.430701162277217,272.2125653126027,1329.9651596136018,1057.7525943009991,2.7221256531260267
97,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Best,2,1000,90,,FormicAcid/CO,10,0.275,0.025,55,170,70,1000,20,0.95,1,9918.083879227474,99180838.79227473,198361677.58454946,198361.67758454947,1027.9369497026914,462571.62736621115,416314.46462959005,25.0,63.98158586407329,44.7871101048513,4959.041939613737,3518.987222524031,59.58954505664188,7613.8087178247215,8537.61870719441,923.8099893696881,0.011911769493827159,198.36167758454945,140.75948890096126,2.383581802265675,304.5523487129889,341.50474828777635,36.95239957478748,1.791484404194052
98,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,ElectricityPrice_Worst,3,300,70,,FormicAcid/CO,30,0.325,0.08,100,100,50,2000,20,0.95,1,42506.07376811774,127518221.30435324,382554663.9130597,382554.6639130597,1321.6332210463177,594734.949470843,416314.46462959005,25.0,136.10628265630135,68.05314132815067,30604.373113044774,13610.628265630134,510.76752905693036,6805.314132815067,44725.768907731835,37920.45477491677,0.07351263459047618,1224.174924521791,544.4251306252054,20.430701162277217,272.2125653126027,1789.0307563092733,1516.8181909966706,2.7221256531260267
99,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,CO2Price_Worst,3,300,70,,FormicAcid/CO,30,0.325,0.05,140,100,50,2000,20,0.95,1,42506.07376811774,127518221.30435324,382554663.9130597,382554.6639130597,1321.6332210463177,594734.949470843,416314.46462959005,25.0,136.10628265630135,68.05314132815067,19127.733195652985,19054.87957188219,510.76752905693036,6805.314132815067,38693.380296592106,31888.06616377704,0.04594539661904762,765.1093278261195,762.1951828752876,20.430701162277217,272.2125653126027,1547.7352118636843,1275.5226465510816,2.7221256531260267
100,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,CarbonTax_Worst,3,300,70,,FormicAcid/CO,30,0.325,0.05,100,30,50,2000,20,0.95,1,42506.07376811774,127518221.30435324,382554663.9130597,382554.6639130597,1321.6332210463177,594734.949470843,416314.46462959005,25.0,136.10628265630135,68.05314132815067,19127.733195652985,13610.628265630134,510.76752905693036,2041.5942398445202,33249.12899034005,31207.534750495528,0.04594539661904762,765.1093278261195,544.4251306252054,20.430701162277217,81.6637695937808,1329.9651596136018,1248.301390019821,2.7221256531260267
101,Glycolaldehyde,C2H4O2,2,4,2,60.05076,8,Conversion_Worst,3,300,70,,FormicAcid/CO,30,0.325,0.05,100,100,30,2000,20,0.95,1,42506.07376811774,127518221.30435324,382554663.9130597,382554.6639130597,1321.6332210463177,594734.949470843,416314.46462959005,25.0,226.84380442716892,68.05314132815067,19127.733195652985,22684.38044271689,510.76752905693036,6805.314132815067,42322.88116742681,35517.56703461174,0.04594539661904762,765.1093278261195,907.3752177086756,20.430701162277217,272.2125653126027,1692.9152466970722,1420.7026813844695,2.7221256531260267
